Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Library-IMMZIND12Logic.json	1116	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	139	21	0	0	0	3	0	0
fsh-generated/resources/Library-IMMZIND13Logic.json	1116	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	142	19	0	0	0	3	0	0
fsh-generated/resources/Library-IMMZIndicatorElements.json	1164	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1268	92	0	0	0	28	0	0
fsh-generated/resources/Library-IMMZVaccineLibrary.json	1125	4	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	88	19	0	0	0	1	0	0
fsh-generated/resources/Library-WHOCommon.json	1112	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2322	79	0	0	0	61	0	0
fsh-generated/resources/Library-WHOConcepts.json	1103	6	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	85	18	0	0	0	2	0	0
fsh-generated/resources/Library-WHOElements.json	1116	9	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	111	19	0	0	0	2	0	0
fsh-generated/resources/Library-WHOEncounterElements.json	1157	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	117	18	0	0	0	3	0	0
fsh-generated/resources/PlanDefinition-IMMZD2DTMeaslesDose0.json	7101	4	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	51	18	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-IMMZD2DTMeaslesLT.json	10028	5	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	63	19	0	0	0	1	0	0
fsh-generated/resources/PlanDefinition-IMMZD2DTMeaslesOT.json	10045	5	1	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	63	19	0	0	0	1	0	1
fsh-generated/resources/PlanDefinition-IMMZD2DTMeaslesSupplementary.json	5598	5	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	43	18	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-IMMZD5DTMeaslesCI.json	3390	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	49	17	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-IMMZDTImmunizationStrategy.json	3880	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	43	16	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-SGImmunization.json	1572	5	0	0	0	0	0	54	1	73	0	0	1	0	0	1	0	0	0	0	244	1501	0	0	0	6	1	1
fsh-generated/resources/StructureDefinition-SGMedicationClassification.json	1402	5	0	0	0	0	0	26	0	14	0	0	0	0	0	0	0	0	0	0	61	310	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-SGVaccineProduct.json	1521	4	0	0	0	0	0	50	0	14	0	0	0	0	0	0	0	1	0	0	155	458	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-SGVaccineProposal.json	1824	4	0	0	0	0	0	60	0	27	0	0	0	0	0	0	0	0	0	0	280	646	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-SGVaccineRequest.json	1292	5	0	0	0	0	0	60	0	32	0	0	0	0	0	0	0	1	0	0	275	529	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-sg-ext-administeredProduct.json	1515	6	0	0	0	0	0	29	0	18	0	0	0	0	0	0	0	0	0	0	67	122	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ARVDrugs-values.json	1018	4	1	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	21	5086	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AllVaccineTypes.json	1797	5	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	25	225	0	0	0	1	0	0
fsh-generated/resources/ValueSet-Birthweight-values.json	1133	4	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	22	193	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIVstatus-values.json	1308	4	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	23	156	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.C.DE5.json	1110	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	22	95	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D1.DE10.json	1045	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	27	93	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D1.DE1VS.json	942	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	23	107	0	0	0	1	0	0
fsh-generated/resources/ValueSet-IMMZ.D1.DE5VS.json	1411	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	29	107	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D4.DE161.json	1348	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	25	87	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.Z.DE9.json	1972	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	26	78	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Immunocompromised-values.json	993	4	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	21	121	0	0	0	1	0	0
fsh-generated/resources/ValueSet-LiveAttenuatedVaccines.json	1870	4	1	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	29	82	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Negativetestresult-values.json	887	6	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	20	111	0	0	0	0	0	0
fsh-generated/resources/ValueSet-PositiveTestResult-values.json	893	4	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	20	147	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SGImmunizationStatusCodes.json	1120	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	25	89	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSMeaslesVaccineProducts.json	813	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	25	73	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VaccineTypes.json	1588	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	25	82	0	0	0	0	0	0
fsh-generated/resources/ValueSet-pregnancystatus-values.json	1893	4	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	27	206	0	0	0	0	0	0
fsh-generated/resources/ValueSet-sgcountry.json	808	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	1486	0	0	0	0	0	0
